seed,env_seed,episode_rng_seed,algorithm_seed,wind_level,obstacle_density,planner,planner_replan_budget_seconds,n_targets,visited_targets,coverage_ratio,weighted_coverage,safe_weighted_coverage,mission_success,collected_value,total_value,energy_used,planned_policy_budget,final_battery,reserve_margin,reserve_shortfall,reserve_shortfall_probability,mission_time,return_success,return_failure,battery_violation,path_risk_accumulated,clearance_violation_rate,min_clearance,clearance_violation,emergency_abort,actual_gust_multiplier,scenario_profile,ood_category,replan_count,replan_latency_mean,replan_latency_p95,replan_latency_p99,replan_latency_max,candidate_expansions,risk_evals,unified_eval_count,cache_hit_rate,pruning_ratio,anytime_stop_reason,packing_attempts,packing_accepts,packing_added_value,packing_attempts_per_replan,packing_accepts_per_replan,packing_added_value_per_replan,packing_added_value_per_total_value,packing_accept_rate,packing_stop_reason,missed_single_feasible_max,missed_reject_reserve_max,missed_reject_avg_risk_max,missed_reject_edge_risk_max,missed_top_value_max,route,route_node_ids,runtime_seconds,scenario_seed,scenario_id,sensitivity_group,sensitivity_level,sensitivity_variant,is_final_setting,edge_cache_retry_count,edge_cache_retry_reason
301,301,3500477161,1392513615,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6032732779494836,1.7511239878484048,1.7512413401715456,1.7512678420171142,841110,841110,2826604,1.0,0.39613242551246386,expansion_budget,1144384,8428,13507.5,35762.0,263.375,422.109375,225.125,0.007364660813153626,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.31265859422274,301,301|id|calm|sparse|1.0,final,final,final,True,0,
301,301,3500477161,1614930177,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1044.4040103866923,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6001669042525464,1.7513485772302375,1.7515502833016217,1.7515999220777303,840545,840545,2834316,1.0,0.39450935744615495,expansion_budget,1153226,8474,13586.0,36038.3125,264.8125,424.5625,226.43333333333334,0.00734808268283927,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.213268739171326,301,301|id|calm|sparse|1.0,energy_quantile,q80,energy_quantile=q80,False,0,
301,301,3500477161,769379991,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1053.516705431484,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5910350882259081,1.7514754455303774,1.7516791357146575,1.7516806689091027,841466,841466,2840718,1.0,0.3951384869470616,expansion_budget,1157786,8485,13613.5,36180.8125,265.15625,425.421875,226.89166666666668,0.007328642771634827,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,18.921037729131058,301,301|id|calm|sparse|1.0,energy_quantile,q95,energy_quantile=q95,False,0,
301,301,3500477161,4213328213,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,105.51643339924169,False,0.00015176339048167688,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5990368964194204,1.7513263458618895,1.751355639619287,1.7513675349764526,847260,847260,2833815,1.0,0.38767318245229976,expansion_budget,1139295,8401,13488.5,35602.96875,262.53125,421.515625,224.80833333333334,0.007373858394884556,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.17641549813561,301,301|id|calm|sparse|1.0,reserve_floor,60.0,reserve_floor=60,False,0,
301,301,3500477161,3853078884,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,65.51643339924169,False,0.0042367933668038,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5834318214911036,1.7516396720195189,1.7516775847459212,1.7516800169833004,833089,833089,2791640,1.0,0.40203314921951927,expansion_budget,1125462,8292,13268.5,35170.6875,259.125,414.640625,221.14166666666668,0.00736764102208693,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,18.67739017913118,301,301|id|calm|sparse|1.0,reserve_floor,100.0,reserve_floor=100,False,0,
301,301,3500477161,2650927017,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5935544709282112,1.7513811965589412,1.75141084527364,1.751413227058947,842343,842343,2876903,1.0,0.3929301631543394,expansion_budget,1192217,8675,13927.0,37256.78125,271.09375,435.21875,232.11666666666667,0.007276359924409734,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.001279439078644,301,301|id|calm|sparse|1.0,reserve_buffer,8.0,reserve_buffer=8,False,0,
301,301,3500477161,1496713147,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5932258916654973,1.7514311672537588,1.7515223469166086,1.7515456629917026,839516,839516,2870852,1.0,0.3967283391731986,expansion_budget,1191820,8658,13899.5,37244.375,270.5625,434.359375,231.65833333333333,0.007264519810038428,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,18.991389815928414,301,301|id|calm|sparse|1.0,reserve_buffer,24.0,reserve_buffer=24,False,0,
301,301,3500477161,2099516073,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5946453124488471,1.7513475239975378,1.751688437073026,1.7518180049955845,841110,841110,2870423,1.0,0.39613242551246386,expansion_budget,1188203,8657,13887.0,37131.34375,270.53125,433.96875,231.45,0.007285792074249939,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.036553524900228,301,301|id|calm|sparse|1.0,clearance_threshold,0.03,clearance_threshold=0.03,False,0,
301,301,3500477161,1510060492,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5962037843128201,1.751580439938698,1.7517677844408899,1.751778441015631,841110,841110,2829365,1.0,0.39613242551246386,expansion_budget,1147145,8435,13514.5,35848.28125,263.59375,422.328125,225.24166666666667,0.007353037323093419,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.086250752210617,301,301|id|calm|sparse|1.0,clearance_threshold,0.08,clearance_threshold=0.08,False,0,
301,301,3500477161,2144337495,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1018.0159821521017,1033.6770351078783,181.98401784789826,101.98401784789826,False,0.0002036980367394887,141.5895413298376,True,False,False,0.002280708780838747,6.916386855481901e-05,2.0,False,False,1.0,id,id,32,0.5999250457534799,1.7511862944927998,1.7513847736967727,1.7514427138958126,864979,864979,2879232,1.0,0.3916971565264881,expansion_budget,1149274,8528,13435.5,35914.8125,266.5,419.859375,223.925,0.0074203366647118095,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|59.876:55.941|66.714:48.803|73.202:56.187|72.662:59.318|74.453:57.876|81.812:53.241|84.327:56.513|97.279:56.447|87.971:62.187|80.335:71.018|88.353:93.053|71.310:76.629|59.966:76.656|55.250:65.352|37.564:58.035|37.753:54.659|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-21-5-23-6-29-15-14-7-18-13-32-19-4-17-11-12-24-26-8-10-9-25-30-3-0,19.20465366006829,301,301|id|calm|sparse|1.0,risk_dispersion_scale,0.75,risk_dispersion_scale=0.75,False,0,
301,301,3500477161,3925253111,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1047.9571747691905,1066.2578303405214,152.04282523080974,72.04282523080974,False,0.0024638363649651246,145.03135090684873,True,False,False,0.04692560542859581,0.0014450619359991672,2.0,False,False,1.0,id,id,32,0.6557738954143133,1.7515505651128478,1.751932328240946,1.7519616929348558,863623,863623,2855401,1.0,0.4126890245082254,expansion_budget,1128155,8354,13434.5,35254.84375,261.0625,419.828125,223.90833333333333,0.00740501083627693,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|31.485:35.821|32.068:38.858|35.033:39.340|37.166:38.219|42.235:42.714|42.500:46.869|37.753:54.659|29.361:51.159|37.564:58.035|59.876:55.941|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|56.121:40.185|63.063:33.881|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-8-26-20-16-2-28-12-24-11-21-17-4-19-32-13-18-7-14-15-29-6-23-5-27-1-10-9-25-30-3-0,20.992141058202833,301,301|id|calm|sparse|1.0,risk_dispersion_scale,1.25,risk_dispersion_scale=1.25,False,0,
301,301,3500477161,3749811315,calm,sparse,RAWA-RHP,1.75,32,29,0.90625,0.95,0.95,True,57.0,60.0,1088.4056432759437,1099.2915053299032,111.59435672405638,31.594356724056382,False,0.06705312395268925,144.2002133790062,True,False,False,0.013809899630728095,0.0004620622078860159,2.0,False,False,1.0,id,id,30,0.2623072499486928,0.9641272343927991,1.144482108252123,1.1954882759600878,316506,316506,1134028,1.0,0.4616433053419436,expansion_budget,501016,2793,4867.5,16700.533333333333,93.1,162.25,81.125,0.005574672265955578,insertion_limit,0.0,3.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|56.121:40.185|55.250:65.352|59.966:76.656|88.353:93.053|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|80.335:71.018|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|14.807:44.191|17.846:39.698|17.892:37.445|23.074:37.217|31.485:35.821|35.033:39.340|37.166:38.219|42.235:42.714|42.500:46.869|39.746:28.696|8.147:20.047|8.000:8.000,0-22-27-17-4-32-18-7-14-15-13-29-6-23-5-21-12-11-24-30-25-9-10-8-20-16-2-28-31-3-0,7.875698060030118,301,301|id|calm|sparse|1.0,beam_search_budget,0.5,beam_search_budget=0.5x,False,0,
301,301,3500477161,1956200866,calm,sparse,RAWA-RHP,1.75,32,31,0.96875,0.9833333333333333,0.9833333333333333,True,59.0,60.0,1037.0723756218645,1055.1770795355073,162.92762437813565,82.92762437813565,False,0.000996130791629129,142.97933473230577,True,False,False,0.019120635053721857,0.000601633704154031,2.0,False,False,1.0,id,id,32,0.4650357132923091,1.6193473039777015,1.7508954484574497,1.7509534240234643,553146,553146,2077526,1.0,0.46765696026834014,expansion_budget,971234,6724,10982.5,30351.0625,210.125,343.203125,183.04166666666666,0.00692315137237782,no_positive,0.0,1.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|66.714:48.803|81.812:53.241|84.327:56.513|97.279:56.447|87.971:62.187|88.353:93.053|71.310:76.629|59.966:76.656|55.250:65.352|59.876:55.941|73.202:56.187|74.453:57.876|72.662:59.318|37.564:58.035|37.753:54.659|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-5-15-14-7-18-32-19-4-17-21-23-29-6-11-12-24-26-8-10-9-25-30-3-0,14.888548689894378,301,301|id|calm|sparse|1.0,beam_search_budget,1.5,beam_search_budget=1.5x,False,0,
301,301,3500477161,1960479442,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6000082766695414,1.7515746996970847,1.751937534448225,1.752078949008137,805145,805145,2787064,1.0,0.3935811118453343,complete,1176774,8804,14086.5,36774.1875,275.125,440.203125,234.775,0.007481470528750635,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.207174867857248,301,301|id|calm|sparse|1.0,horizon_length,8,horizon_length=8,False,0,
301,301,3500477161,489046473,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6001587816572282,1.7515101635130121,1.751746190697886,1.7518289079889655,841110,841110,2849754,1.0,0.39613242551246386,expansion_budget,1167534,8552,13710.0,36485.4375,267.25,428.4375,228.5,0.00732484021878592,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.21273245685734,301,301|id|calm|sparse|1.0,horizon_length,10,horizon_length=10,False,0,
301,301,3500477161,3661410595,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6004407916188939,1.7514409083640203,1.7516843061801046,1.751779536018148,851463,851463,2851769,1.0,0.3968537290534846,expansion_budget,1148843,8336,13405.0,35901.34375,260.5,418.90625,223.41666666666666,0.00725599581491988,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.221741355024278,301,301|id|calm|sparse|1.0,horizon_length,12,horizon_length=12,False,0,
301,301,3500477161,4133553521,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.5959336728992639,1.7514065283699893,1.751688435978722,1.751798614859581,841110,841110,2817420,1.0,0.39613242551246386,expansion_budget,1135200,8373,13416.0,35475.0,261.65625,419.25,223.6,0.007375792811839323,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.07744548493065,301,301|id|calm|sparse|1.0,rr_cmp_weights,0.75,rr_cmp_weights=0.75x,False,0,
301,301,3500477161,3576988073,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1034.4835666007584,1049.6945094026796,165.5164333992417,85.51643339924169,False,0.000802986417447745,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6031853524546023,1.7517020533094183,1.7517839391715824,1.751794503070414,841110,841110,2821338,1.0,0.39613242551246386,expansion_budget,1139118,8387,13449.5,35597.4375,262.09375,420.296875,224.15833333333333,0.007362713959396656,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.30978814489208,301,301|id|calm|sparse|1.0,rr_cmp_weights,1.25,rr_cmp_weights=1.25x,False,0,
301,301,3500477161,1276309142,calm,sparse,RAWA-RHP,1.75,32,32,1.0,1.0,1.0,True,60.0,60.0,1032.5685094691748,1049.081922236843,167.4314905308249,87.4314905308249,False,0.0006846228867554991,143.68119818332877,True,False,False,0.017727511097408888,0.0005404245351110504,2.0,False,False,1.0,id,id,32,0.6008459031800157,1.7514161486527882,1.7516656045382843,1.751749515067786,840767,840767,2829440,1.0,0.3939009882059625,expansion_budget,1147906,8412,13511.5,35872.0625,262.875,422.234375,225.19166666666666,0.007328126170609788,no_candidates,0.0,0.0,0.0,0.0,0.0,8.000:8.000|39.096:25.915|39.746:28.696|37.166:38.219|35.033:39.340|42.235:42.714|42.500:46.869|63.063:33.881|56.121:40.185|55.250:65.352|59.966:76.656|71.310:76.629|88.353:93.053|80.335:71.018|87.971:62.187|97.279:56.447|84.327:56.513|81.812:53.241|74.453:57.876|72.662:59.318|73.202:56.187|66.714:48.803|59.876:55.941|37.753:54.659|37.564:58.035|29.361:51.159|32.068:38.858|31.485:35.821|23.074:37.217|17.892:37.445|17.846:39.698|14.807:44.191|8.147:20.047|8.000:8.000,0-22-31-16-20-2-28-1-27-17-4-19-32-13-18-7-14-15-29-6-23-5-21-12-11-24-26-8-10-9-25-30-3-0,19.23434652085416,301,301|id|calm|sparse|1.0,gust_samples,16,gust_samples=16,False,0,
