wind_level,obstacle_density,planner,weighted_coverage_mean,weighted_coverage_ci95,safe_weighted_coverage_mean,safe_weighted_coverage_ci95,coverage_ratio_mean,coverage_ratio_ci95,energy_used_mean,energy_used_ci95,planned_policy_budget_mean,planned_policy_budget_ci95,final_battery_mean,final_battery_ci95,reserve_margin_mean,reserve_margin_ci95,mission_time_mean,mission_time_ci95,path_risk_accumulated_mean,path_risk_accumulated_ci95,clearance_violation_rate_mean,clearance_violation_rate_ci95,reserve_shortfall_probability_mean,reserve_shortfall_probability_ci95,runtime_seconds_mean,runtime_seconds_ci95,runtime_seconds_q95,runtime_seconds_q99,runtime_seconds_max,planner_replan_budget_seconds_mean,planner_replan_budget_seconds_ci95,replan_count_mean,replan_count_ci95,replan_latency_mean_mean,replan_latency_mean_ci95,replan_latency_mean_q95,replan_latency_mean_q99,replan_latency_mean_max,replan_latency_p95_mean,replan_latency_p95_ci95,replan_latency_p95_q95,replan_latency_p95_q99,replan_latency_p95_max,replan_latency_p99_mean,replan_latency_p99_ci95,replan_latency_p99_q95,replan_latency_p99_q99,replan_latency_p99_max,replan_latency_max_mean,replan_latency_max_ci95,replan_latency_max_q95,replan_latency_max_q99,replan_latency_max_max,candidate_expansions_mean,candidate_expansions_ci95,risk_evals_mean,risk_evals_ci95,unified_eval_count_mean,unified_eval_count_ci95,cache_hit_rate_mean,cache_hit_rate_ci95,pruning_ratio_mean,pruning_ratio_ci95,packing_attempts_mean,packing_attempts_ci95,packing_accepts_mean,packing_accepts_ci95,packing_added_value_mean,packing_added_value_ci95,packing_attempts_per_replan_mean,packing_attempts_per_replan_ci95,packing_accepts_per_replan_mean,packing_accepts_per_replan_ci95,packing_added_value_per_replan_mean,packing_added_value_per_replan_ci95,packing_added_value_per_total_value_mean,packing_added_value_per_total_value_ci95,packing_accept_rate_mean,packing_accept_rate_ci95,return_success_rate,return_failure_rate,mission_success_rate,battery_violation_rate,reserve_shortfall_rate,emergency_abort_rate,clearance_violation_rate,n
calm,cluttered,RAWA-RHP,0.9133155852799425,0.010312709689183904,0.9133155852799425,0.010312709689183904,0.8734375,0.014369930480441157,1074.931271735857,3.5555987007564616,1092.780708981297,3.8020510064119217,125.068728264143,3.5555987007564585,45.06872826414303,3.5555987007564585,139.93473457951288,0.7554009273348543,0.02131828082234384,0.0036106897502442407,0.0007538513505002883,0.00013238482517139696,0.03401256821629993,0.0060430851806366585,15.556858346966328,0.4149110125536883,17.648203947924774,19.313146396645458,19.70469321898417,1.75,0.0,28.95,0.459837775374117,0.5370155190405766,0.011509363583454297,0.6079608503458246,0.6794692683556238,0.6798026238892427,1.6755882116364471,0.022019169075300243,1.7535254777985392,1.754913398268749,1.755295946006663,1.7383552011271728,0.008480785663608222,1.755414708642871,1.7582497910231816,1.7585501186596229,1.7471827193163336,0.005747019570723689,1.7559843343944521,1.7597006377601065,1.7598060690215789,789064.1333333333,12201.623827638623,789064.1333333333,12201.623827638623,2711384.683333333,46173.70216621796,1.0,0.0,0.564266399894185,0.008955432203155396,1133256.4166666667,26657.547765293668,6543.016666666666,246.1234232504798,12327.491666666667,436.0539230034111,39118.67626858755,593.7365486239798,225.00514616304025,5.723303965440121,424.71478174505086,11.200012596710204,191.9623848701293,6.44363109532162,0.005747608650199977,0.00010435546764352262,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,cluttered,RAWA-BlindReserve-EqEval,0.8729102180923903,0.010871494776433156,0.8729102180923903,0.010871494776433156,0.8223958333333333,0.013617669971041564,1013.4253045830857,2.2907482430495274,1029.8642036714339,2.505290262509332,186.57469541691432,2.290748243049538,106.57469541691435,2.290748243049538,132.00014265595738,0.6961269562100221,0.0195422295861307,0.003536509301895099,0.0007332464968115901,0.0001395383837192467,0.00017213907083890332,2.419711146424873e-05,21.306520286002584,0.5154372329295767,24.67715225305583,24.890730276872056,25.02587994199712,1.75,0.0,27.316666666666666,0.43576543907333004,0.7793229551520606,0.01287713294804274,0.8868479986960732,0.9018076890535842,0.9137103956999016,1.751809942737988,0.00017661501287433693,1.753082781789126,1.7541516784570994,1.7545669377577724,1.75263201613407,0.0009157029994251625,1.754980099016684,1.7660546451484842,1.778423753590323,1.7529137199987115,0.0012345728808916187,1.7558638595830416,1.770683533725096,1.788337567995768,478692.48333333334,10100.722211200788,478692.48333333334,10100.722211200788,3161586.533333333,64691.58231573923,1.0,0.0,0.48136907407158264,0.008834340301833003,2204201.566666667,50651.559999714606,13878.283333333333,514.4719372057976,27896.333333333332,944.6729294053773,80694.41096188883,1358.6200223379094,506.1841646790056,12.839779941311674,1018.7574377520236,24.858999694386767,434.4677926013913,14.045824082834969,0.006272457773749903,0.00011656596085184331,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,cluttered,RAWA-NoPacking-EqEval,0.7614020707201093,0.01158593588259304,0.7614020707201093,0.01158593588259304,0.69375,0.013485377360028635,1079.7198257518278,2.766830252254323,1097.3556226763064,3.0179403435656673,120.28017424817209,2.766830252254329,40.28017424817208,2.7668302522543287,131.75258121710573,0.6984732767113634,0.021968274009599695,0.0034718428444271013,0.0009625990150133394,0.00015641061247381797,0.043372441768833224,0.00597876269629843,9.988567304351212,0.2909048140240314,11.920591643700027,12.562967498238427,13.198992315039504,1.75,0.0,23.2,0.4315320755209163,0.43028506446096365,0.00944910362609648,0.49604161648450823,0.502741210987495,0.5099673397701487,0.9083517933528249,0.01634324360897675,1.009994751404738,1.0300007826044455,1.0429832438006996,0.9331272286800665,0.017439204196954706,1.0366964019575386,1.0909905662817414,1.09575118622859,0.9396376223652624,0.018023430345012546,1.0412340479175326,1.1069500110467196,1.119079798052553,1428811.0166666666,28892.87499365303,1428811.0166666666,28892.87499365303,2857622.033333333,57785.74998730606,1.0,0.0,0.4531180500898188,0.005570497374913665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,cluttered,RAWA-NoBeam-EqEval,0.8963101543032097,0.012280455969134588,0.8963101543032097,0.012280455969134588,0.8453125,0.016108478293019073,1078.9991369202226,2.786578217743666,1096.6735228890927,2.8940096301271683,121.00086307977743,2.786578217743674,41.00086307977744,2.7865782177436746,138.80218449480495,0.8613983567186504,0.02035082235071391,0.003277151474559931,0.0007369531297640766,0.0001210127528745463,0.0409063982576108,0.005904758109132152,11.649849289786653,0.3534163309868523,13.513355812619555,15.687383482547585,17.34947584202746,1.75,0.0,28.05,0.5154713053766103,0.41507666500255247,0.010184941830464896,0.47988664356013755,0.5512669922656012,0.5980163538940894,0.7305107339574411,0.04945556866324572,1.025606026077293,1.3888676821985535,1.8435667241807088,0.8200613245577258,0.06191694128364086,1.2530499455711681,1.780458703515467,1.901767321305815,0.8432634880349118,0.06649485488073702,1.3000085137929998,1.9168297044240172,1.9327818070305511,604102.95,8737.41455386253,604102.95,8737.41455386253,2741050.7,32175.228549549007,1.0,0.0,0.11538635341872962,0.006955040401537718,1532844.8,16745.331292979467,2743.9666666666667,146.2388039300278,5392.041666666667,280.2830619186325,54786.11824193302,555.5491671362973,97.02712853909887,3.8665368915742793,190.89448783225822,7.635352276416794,83.78635308850332,4.031488167720245,0.0017787708500069384,8.042545182557347e-05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,cluttered,RAWA-NoRisk-EqEval,0.883029500498196,0.009940181675680193,0.883029500498196,0.009940181675680193,0.840625,0.011710396504791588,1010.4901035434285,2.4654741723219757,1026.9519723977,2.7202370574224544,189.50989645657148,2.465474172321965,109.50989645657157,2.4654741723219646,132.68765014797364,0.6242498842583628,0.01926174695249445,0.0034789260970102785,0.0007074540924449667,0.00013699898641614553,0.00013885020823383728,2.0811807191064492e-05,26.917332377265364,0.580774103741564,30.146131416686696,31.359215499645213,31.90641851798864,1.75,0.0,27.9,0.37473268815333083,0.9632289070386101,0.010462949966550165,1.0127846754598915,1.0450764063846048,1.0633188255053634,1.7637993550345221,0.003280986741215636,1.7774077111772202,1.8206699060995597,1.8370314190600765,1.7688298983881445,0.003859099948534482,1.7967604983768253,1.8324613766385764,1.8420282314228824,1.770201804631506,0.004059563634892753,1.7981859261897626,1.835734872514731,1.8427160540013567,803991.65,11474.676815381406,803991.65,11474.676815381406,2653258.1666666665,25463.417692390696,1.0,0.0,0.3847295082442087,0.006665036324691238,1045274.8666666667,20659.553001268625,5717.2,192.13902934773367,10685.125,321.0864221751303,37665.66205965947,1148.744676130485,204.4974464174608,5.318695512950324,382.64678634232945,9.468355536868051,166.63489182949075,5.149368372063828,0.005503490359767229,0.00021710263929657314,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,sparse,RAWA-NoPacking-EqEval,0.7692160120078998,0.014112016469296166,0.7692160120078998,0.014112016469296166,0.7088541666666667,0.016566866407346056,1076.1747100588796,3.1526989364469094,1110.5495704443308,3.7351942582070503,123.82528994112036,3.152698936446894,43.82528994112037,3.1526989364468947,127.9688185649835,1.1286452694424842,0.10692464889353163,0.01738907221129181,0.0048256443020929345,0.0008481674820565723,0.03414780783670907,0.004995035175827367,10.234510170348221,0.28733064026954036,11.979498056086591,12.725003887328784,12.82575658900896,1.75,0.0,23.683333333333334,0.5301397250350738,0.43184274874385215,0.006974540123184878,0.4731005784768318,0.47955211512214163,0.4864107977639203,0.9213036006228745,0.011257565371699491,1.0043962150844161,1.034782240607019,1.04169225905207,0.9530941854653646,0.012318694758357032,1.0356718940633,1.0729580743057654,1.084297494849889,0.9617331234165856,0.013315022327705772,1.0492335871502292,1.0890774554526435,1.0986106200143697,1445879.5,33092.947055407596,1445879.5,33092.947055407596,2891759.0,66185.89411081519,1.0,0.0,0.46452609031111675,0.006785206820016514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,sparse,RAWA-RHP,0.9281988072914386,0.011770956801774033,0.9281988072914386,0.011770956801774033,0.8958333333333334,0.015725079678180407,1070.1492547963658,4.8637958022120005,1103.2333315007024,4.953266702732083,129.85074520363412,4.863795802211998,49.850745203634126,4.863795802211997,136.85018736887935,1.0007526783771281,0.07920129750504708,0.014148868121963106,0.002802216156445775,0.0005303403566410069,0.028784366298507873,0.005720807238461865,20.922981353383513,0.814193062465576,25.099963605508673,27.362582376201747,28.51462533301674,1.75,0.0,29.633333333333333,0.490756102141458,0.7050913010801202,0.023985315654400534,0.8466741391308418,0.9289095579437703,0.9423351634134264,1.7475856094793805,0.005308627247515621,1.7571619829675182,1.763413658743957,1.7669488519895822,1.7582188703122081,0.0016424387333945421,1.768519997133495,1.7787675397692364,1.7794863243878354,1.7594739211170236,0.0020299121585184866,1.7726143418927676,1.785244630103116,1.7877096819574945,846529.6166666667,30910.47168191359,846529.6166666667,30910.47168191359,2586369.5833333335,82379.76118670234,1.0,0.0,0.5486170738101097,0.011795602941831636,893310.35,51006.69272349108,5826.216666666666,313.86733086455126,10599.633333333333,577.3953182332793,30207.419712583684,1702.7109025356133,195.83947617141456,9.018503374936387,357.0434469112148,17.58290899522199,166.9099604884586,8.819878767939187,0.006584951476704095,0.000200165418916509,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,sparse,RAWA-NoRisk-EqEval,0.8938590003935954,0.012794969101405547,0.8938590003935954,0.012794969101405547,0.8557291666666667,0.015820823512910056,1007.2924451362115,2.668570337817938,1038.8246582443132,2.922347134104311,192.70755486378857,2.6685703378179264,112.70755486378852,2.6685703378179246,129.48033133150247,1.0344902502945998,0.08799775244030522,0.013101042278798148,0.0032499295833416605,0.0005065746350103329,0.00011033741401884862,1.7779182436225873e-05,27.301485527363063,0.7502518147543629,32.160345613892424,32.655399359822624,32.76282686897321,1.75,0.0,28.383333333333333,0.5062663524131218,0.9592867413499947,0.010858617153537689,1.0158533122683335,1.0424889349448119,1.050748452647484,1.7653257958360093,0.0037596180120338086,1.8045898082572966,1.821446763134736,1.8264074019971304,1.7745728915667955,0.005729809359035971,1.8346839983215033,1.8446788520981208,1.8467541415826416,1.7771304298803443,0.006294825928925459,1.84378193813318,1.8531467097345742,1.854052321985364,799715.2333333333,14431.209610494656,799715.2333333333,14431.209610494656,2653746.6333333333,28379.376257410782,1.0,0.0,0.3805637798706634,0.009086989862562027,1054316.1666666667,23265.8896200023,6048.433333333333,254.24632394343388,11041.941666666668,466.55716000616167,37480.32569487588,1370.9060377465303,212.20320980812502,6.438552615741756,388.0435819631166,12.992735926148855,173.99797597278615,7.249894628187523,0.005798121259679798,0.0003028535717125127,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,sparse,RAWA-BlindReserve-EqEval,0.89179792763468,0.01251353468430553,0.89179792763468,0.01251353468430553,0.8526041666666667,0.015275543916253269,1006.9994192660856,4.567331601050206,1039.6217765712506,5.0616615630781485,193.0005807339144,4.567331601050209,113.00058073391438,4.567331601050208,129.4171420516956,0.9824935132758095,0.0753867196834592,0.012597759005155014,0.002791341942476114,0.0004968178909096488,0.00014054195026735753,2.678851071508639e-05,24.977103063613566,0.703367384704182,29.539167536515738,32.1217185546027,32.55211878800765,1.75,0.0,28.283333333333335,0.4888174053201046,0.881987098938298,0.016573766663681544,0.9925979890890615,1.020832092107429,1.0263056719671906,1.7551751680646948,0.0009277222541562481,1.7600660575559597,1.7695548688145355,1.7723516095662488,1.75872553414118,0.001811717082130285,1.7713520655510073,1.781204902083252,1.7824996516865212,1.759835997998016,0.002129323020185615,1.7760360652959204,1.7857645918050549,1.787596176029183,501539.75,9915.859615115067,501539.75,9915.859615115067,2722222.4166666665,102043.93411480951,1.0,0.0,0.46342307591695736,0.00937450595988272,1719142.9166666667,95217.06375631917,12014.7,638.3170774914457,23119.841666666667,1305.186272189693,60905.34014929368,3327.3031609399313,423.1597198630214,18.89979110200794,815.5570670235552,40.857252948742456,363.9951356563742,19.68410658193389,0.0070442673687748335,0.00019916275921266476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,sparse,RAWA-NoBeam-EqEval,0.9187465712847284,0.012845328360678261,0.9187465712847284,0.012845328360678261,0.8828125,0.01714116121102737,1067.3397069964246,5.349503529625347,1102.7396082271196,5.940081625111487,132.6602930035754,5.349503529625343,52.66029300357541,5.349503529625341,136.15444496227548,1.1029389221447057,0.07733933007265165,0.014101534984576605,0.002762861355526709,0.000527985165107626,0.027233515634958568,0.006768325617340325,18.802753645018676,1.102272910810777,24.81746715451299,26.765954028430276,27.53815726499306,1.75,0.0,29.216666666666665,0.5354354828631094,0.6418153427526455,0.03401158951841224,0.8256222914345938,0.8517891377619824,0.8603257811282674,1.578449057350323,0.11123674632727343,1.9890245499416777,2.0154820878620376,2.023900351516204,1.683185931105972,0.0982051225071671,1.9981038621463811,2.0337643700300307,2.0391936700907536,1.7117165928997564,0.09659451062481292,2.0025367454567458,2.0442020353558474,2.044679602026008,615732.2666666667,7009.1389091015635,615732.2666666667,7009.1389091015635,2779749.4,19820.708907044347,1.0,0.0,0.10386530037371934,0.008621534785693788,1548284.8666666667,9636.863676893465,3142.016666666667,152.74633256804177,5915.725,275.6914334592351,53211.915304055394,810.1357487198131,106.82832806296479,3.712804882065856,201.55687885484141,7.172993596323133,93.01976971266394,3.994047412413746,0.0020228483994042448,8.916160432616925e-05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,cluttered,RAWA-RHP,0.877469238620047,0.011917238095486785,0.877469238620047,0.011917238095486785,0.8328125,0.014690841367730028,1077.4039066582461,2.6213339720895097,1110.6131535507143,3.0761135237930235,122.59609334175369,2.621333972089508,42.5960933417537,2.621333972089508,133.99057206363986,1.1283353889834413,0.12534628911845072,0.01617307510189635,0.00486831502738594,0.0006808096357006001,0.035151761437969956,0.004957486969394671,20.678477496431636,0.6866189310532002,24.737333410276914,26.87459917429135,28.592522829014342,1.75,0.0,27.65,0.4701069237673609,0.7475526736615205,0.020976740371614594,0.8579556026760788,0.8975463017422863,0.9221180709033844,1.755071691115154,0.0011542529982655225,1.7599098692726693,1.7630679137700644,1.7644287030765553,1.7598480283662015,0.0015975127193478952,1.7732651289051282,1.7762789546834596,1.7763935022015358,1.7613135192184322,0.0020502569615642877,1.779823662262061,1.782275067390292,1.7825846510240808,885416.1333333333,39851.970225402554,885416.1333333333,39851.970225402554,2534262.316666667,85569.26250500149,1.0,0.0,0.598232446759306,0.008953365111946129,763430.05,29203.475022195194,4673.083333333333,173.82131742720182,8721.383333333333,362.9293500737321,27728.587174147004,1115.295119761223,168.7725946498339,4.968276453075296,315.6152094672201,12.152978605885114,136.88586728731042,4.934177443346832,0.006158091207731677,0.00017313007192716227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,cluttered,RAWA-NoRisk-EqEval,0.8396639595825265,0.011396626657077306,0.8396639595825265,0.011396626657077306,0.7921875,0.014618525686800625,1006.2522046323793,3.3171703045761123,1036.080676865621,3.3412734466053475,193.7477953676206,3.317170304576116,113.74779536762057,3.317170304576116,125.70682177873354,1.1589648079131274,0.13860167190252468,0.017514118473208464,0.005716269211010619,0.000808328726472593,0.00011268868839828784,1.9649298125752344e-05,24.240166578891998,0.6542780911612833,29.418116300844122,29.780663920784136,29.975473386992235,1.75,0.0,26.35,0.46779282197762,0.9176816555211978,0.010440434013281357,0.9834262202045647,0.9947961218616584,0.9989404771030724,1.7598010423238641,0.0012063392336338532,1.769510104144283,1.77376808441116,1.777535020012874,1.764083266305058,0.002198936120960217,1.778303473257867,1.7947898998961842,1.7992562951543367,1.7652643798326608,0.0025122532138334677,1.7809448237821925,1.8009694892953847,1.8052795980474912,751294.3666666667,12972.463216306505,751294.3666666667,12972.463216306505,2624825.6666666665,28987.59879643535,1.0,0.0,0.41196749528462334,0.00768380116075786,1122236.9333333333,20486.366929349228,5322.833333333333,205.29795121709319,9978.966666666667,367.43973326504954,42877.62464406368,1273.7813862149937,201.48014479592354,5.833301487180212,378.3544642090029,11.581342051469553,157.15436952580833,5.987899342674789,0.004756374007555241,0.00019001719818962406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,cluttered,RAWA-NoBeam-EqEval,0.8631325665210384,0.013205206078710221,0.8631325665210384,0.013205206078710221,0.8135416666666667,0.01607829664848739,1073.3414131337036,3.6348730624432,1106.4825919583332,4.191024005390676,126.65858686629643,3.6348730624431957,46.658586866296424,3.6348730624431953,132.6604955145899,1.2988931955592573,0.12682135106017417,0.01698930547546473,0.005065967504367011,0.0007373963458924482,0.031302099802185464,0.0061145685276764875,18.328937338583636,0.7825179576422473,23.353896696769514,25.218254099697223,25.260456238000188,1.75,0.0,27.033333333333335,0.5145054927515965,0.6756586619517686,0.021461939802355102,0.807418447881043,0.8403538290533858,0.841766018831792,1.7052443431408029,0.07341816678496625,1.9845053475584427,1.9983568989994527,2.002875161386328,1.8207958778416504,0.055872369813507856,2.0080081355302823,2.0200838351023442,2.0235267454612766,1.8484603198458596,0.052741528184402524,2.018386964147794,2.0237910321733215,2.028846941015217,588973.05,11196.451547235984,588973.05,11196.451547235984,2685188.2333333334,34816.35088147943,1.0,0.0,0.13153396649410495,0.006884800619475581,1507242.1333333333,13242.156086749344,2572.9333333333334,98.6930929271035,5009.825,175.99203129355178,55937.029373969446,651.079328396015,94.75060488590961,2.2061153464555834,184.82351429806923,4.20481101619033,78.75612482729484,2.5262219563242447,0.001701372909968145,5.351058436807612e-05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,cluttered,RAWA-NoPacking-EqEval,0.7208134506948841,0.013475372928267592,0.7208134506948841,0.013475372928267592,0.6546875,0.014805811799076099,1074.808907218059,3.5842093201968197,1105.969705817201,4.065171409271734,125.19109278194092,3.584209320196817,45.19109278194094,3.584209320196817,124.52197705908407,1.1327677880627807,0.14525921881868306,0.019572457521869292,0.00727694566771893,0.001100212374317068,0.034331277675362835,0.00622592390594873,9.494269014893993,0.2758957732516633,11.131371889976434,11.600815844571914,12.162732151977252,1.75,0.0,21.95,0.47378597757043517,0.43209255445075617,0.007940766240799327,0.48698736419663124,0.5091170763387899,0.5129243201947593,0.927967065564638,0.014828060849198937,1.0251565642302738,1.0514766718033934,1.054679085034877,0.9576205704092376,0.015797273329340427,1.0782879477714882,1.0856371682080208,1.0922684410121293,0.9653289113872839,0.016640747105945326,1.0880669128498994,1.1206977201404513,1.1299277120269835,1354837.0,31620.44097481432,1354837.0,31620.44097481432,2709674.0,63240.88194962864,1.0,0.0,0.47791419107210653,0.006031876923769738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
moderate,cluttered,RAWA-BlindReserve-EqEval,0.8283627518412379,0.012188670912188315,0.8283627518412379,0.012188670912188315,0.7739583333333333,0.01563722309101321,1008.6935744495909,2.857369928787283,1040.6468676701247,3.5512124723422716,191.30642555040902,2.857369928787281,111.30642555040899,2.857369928787281,125.23500784443375,1.2429701102361972,0.1254155116422369,0.01768640353851705,0.005256545045835801,0.0008125767450570011,0.00012666699149241074,2.0635960415470546e-05,23.15293427593521,0.6397044646891951,26.794172949169294,28.383690309191003,29.162976881023496,1.75,0.0,25.766666666666666,0.5003911389124227,0.8970023711357149,0.01291109675240566,0.9720864485470574,0.9881726849075805,1.000052320540327,1.755971602835974,0.0008127790746817945,1.7641028631941298,1.7665521812599618,1.7677660764078609,1.7594142099963501,0.0013968256878557118,1.7706316705792269,1.774977382884524,1.7770520211174152,1.7603603245661361,0.0015796278281279127,1.7721066649712156,1.7773598866624525,1.7775220340117812,451452.7166666667,10149.304443303768,451452.7166666667,10149.304443303768,2349908.066666667,49371.58753365391,1.0,0.0,0.497078654667158,0.007826975264583006,1447002.6333333333,43836.19137191024,9397.266666666666,307.63712443074076,18529.516666666666,684.378011952668,56456.77387388245,1958.0865167652012,364.620515348146,9.353577823141128,719.8676256969636,23.993536471327,291.05348459566363,9.607939500616657,0.006506351486083097,0.00013731628580992527,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,sparse,RAWA-RHP,0.9512927343360722,0.008766103736978496,0.9512927343360722,0.008766103736978496,0.928125,0.012464401994897125,1065.4204787067117,6.6552866421436185,1083.2555289616314,6.835075400251255,134.57952129328834,6.655286642143617,54.579521293288344,6.655286642143616,142.46450760921329,0.6436667729622227,0.013233254682608086,0.0023814754497387606,0.0004383329366772527,8.148277354993573e-05,0.02522144021885713,0.005771831853865322,16.28724129416708,0.36597984114169246,18.53537178221741,19.37550859530805,20.0884353260044,1.75,0.0,30.583333333333332,0.3617412899139732,0.5317601801091673,0.008104343223670004,0.5808344993556966,0.6052643775518662,0.6275330728403787,1.7009632568041946,0.01808708996362958,1.7514717554506205,1.7517579421556146,1.7521047133690444,1.7453656689309476,0.004905647149174581,1.7524807215391485,1.7530967210526462,1.7530968531401596,1.7505396297521656,0.0017143459537275149,1.752763903158484,1.7536323649378027,1.7537457469734363,818522.0166666667,12729.453291649848,818522.0166666667,12729.453291649848,2833904.7333333334,40264.208358998716,1.0,0.0,0.5118183872704695,0.015609159178725143,1196860.7,17161.508884579613,7454.183333333333,253.88966760593982,13553.875,419.009668756106,39130.85338854178,310.0361333720707,242.86062430600924,5.9064895350701505,442.4180666125084,10.891293568713749,213.67242206920852,6.063124881717775,0.006203496692004041,0.00013700628865320256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,sparse,RAWA-NoRisk-EqEval,0.9295662796970868,0.01031736774067601,0.9295662796970868,0.01031736774067601,0.9026041666666667,0.013664283791765378,1007.9426515877135,3.5186437865039135,1024.976073253803,3.4314513034524867,192.0573484122866,3.518643786503919,112.05734841228663,3.5186437865039184,136.06679176051617,0.7014356356607399,0.019209633883472514,0.010828622744627838,0.0006591104445940432,0.00037766345664704026,0.0001316495110705269,2.2477273311294097e-05,29.931621221931223,0.7101840952640762,33.60191657255636,35.892277400072196,36.04818124795565,1.75,0.0,29.833333333333332,0.4171251263087813,1.0011778112168854,0.011609247975074424,1.063127623885808,1.1213977683263328,1.126276247370697,1.7799350426989258,0.007064249798104212,1.8308770280903266,1.8637410122775764,1.8771043580258264,1.7941864592051233,0.009158570571273483,1.854825088793412,1.8882723750230508,1.8987710011872696,1.7978081120643765,0.009684838530500062,1.8646721213997808,1.8949204229435417,1.9025050469790583,843506.15,15404.150650707814,843506.15,15404.150650707814,2631752.3333333335,22601.65314331571,1.0,0.0,0.35287068781372183,0.010579943681983683,944740.0333333333,28879.439220640008,6303.266666666666,210.1939299394307,11142.583333333334,344.9932495398428,31925.673032610455,1384.2564452571908,210.93560679635223,5.648511409964174,373.80121712217755,11.188617101922507,175.9111402727959,5.675694168771707,0.00677553612082425,0.00031644201426630136,1.0,0.0,1.0,0.0,0.0,0.0,0.016666666666666666,60
calm,sparse,RAWA-NoPacking-EqEval,0.8025249222026748,0.014607706900892614,0.8025249222026748,0.014607706900892614,0.740625,0.017788911058252498,1077.3805683078676,3.4142797551195,1095.6156479204678,3.7032301795232567,122.6194316921321,3.4142797551194866,42.61943169213212,3.4142797551194857,134.79382813347635,0.8041943037071714,0.015845881019328982,0.003285092332720748,0.0006555752401236506,0.00013877350916687034,0.03885898030740782,0.005964335385194382,10.418377271236386,0.37561732654749314,12.412181817585953,14.48407460109738,14.682288929005152,1.75,0.0,24.7,0.5692451538640799,0.4213541149685774,0.011043706163111523,0.4997482512625663,0.516302594500703,0.531073968010282,0.9081163366770972,0.014625574191652006,0.9924871853431977,1.0355287697524762,1.04036027318798,0.9393471780426139,0.015032266998936767,1.0344084496037103,1.0676334173564799,1.0738621807203164,0.947965776300407,0.01573752226854871,1.052396708796732,1.0755260334868217,1.0820351659785956,1472476.65,39004.35725745218,1472476.65,39004.35725745218,2944953.3,78008.71451490436,1.0,0.0,0.42815703159309,0.007748635245679563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
calm,sparse,RAWA-BlindReserve-EqEval,0.9191680449780678,0.01130665899483286,0.9191680449780678,0.01130665899483286,0.8869791666666667,0.014853453501473423,1010.0599044985215,3.271098272496523,1027.588276654888,3.436990063982062,189.94009550147845,3.2710982724965265,109.94009550147848,3.2710982724965256,135.4860619572051,0.78561993254608,0.017630393740023675,0.010780682225805811,0.00061159508033915,0.0003762680999540454,0.00014901724131123286,2.4357909063060672e-05,22.37698927706709,0.5244229055306503,25.13480817261734,27.478420527274125,30.2455920400098,1.75,0.0,29.333333333333332,0.45328148590185496,0.7619006498241829,0.010240553151405818,0.8051058154623162,0.873289624750455,0.9449521941260172,1.751511782090092,8.862106354886881e-05,1.7520460519846528,1.7528867948834959,1.753188240918098,1.7516842572499398,0.0001236109859794023,1.7525700198833654,1.7534825136198837,1.7542042990401387,1.7517398870821732,0.00013887293684940064,1.7528900083125336,1.7537533416901716,1.7545476279919967,508608.4166666667,10849.472844377477,508608.4166666667,10849.472844377477,3343355.316666667,50272.819644823554,1.0,0.0,0.4537170420911109,0.012081964334217548,2326138.4833333334,32045.790601478366,15792.866666666667,568.8363963511434,30375.366666666665,1010.8434148894083,79401.44654480105,847.6745530763689,536.2696932924932,12.620857808151621,1033.6030940963212,25.418072393854395,479.08275027469534,15.335339535886726,0.006763773066566118,0.00017195827834882524,1.0,0.0,1.0,0.0,0.0,0.0,0.016666666666666666,60
