seed,wind_level,obstacle_density,planner,n_targets,visited_targets,coverage_ratio,weighted_coverage,safe_weighted_coverage,mission_success,collected_value,total_value,energy_used,planned_policy_budget,final_battery,reserve_margin,reserve_shortfall,mission_time,return_success,battery_violation,path_risk_accumulated,clearance_violation_rate,min_clearance,emergency_abort,actual_gust_multiplier,route,route_node_ids,runtime_seconds
100,severe,sparse,RAWA-RHP,32,25,0.78125,0.84375,0.84375,True,54.0,64.0,1029.164812587451,1244.2984838999753,170.83518741254903,90.83518741254905,False,117.48705620633,True,False,0.0470784045050897,0.0018379858273099,2.0,False,1.0,8.000:8.000|20.231:12.942|33.662:29.029|52.946:31.344|60.942:43.118|60.650:40.486|70.358:34.054|70.866:40.283|79.324:49.150|68.173:62.135|69.755:64.634|75.830:70.989|68.396:72.769|62.666:73.786|89.089:94.651|90.529:91.608|85.072:91.338|80.614:93.716|77.633:83.751|74.730:86.272|52.226:58.544|28.216:50.287|26.158:42.858|19.427:41.660|16.419:35.370|13.755:25.480|8.000:8.000,0-26-17-8-2-29-23-20-5-4-22-15-6-7-25-14-24-1-16-28-19-21-12-31-30-9-0,51.722538396017626
101,calm,sparse,NearestNeighbor,32,29,0.90625,0.9097744360902256,0.0,False,60.5,66.5,1297.8434373021105,1299.5105710640942,-97.84343730211025,-177.84343730211026,True,156.47740601127174,False,True,0.0067348810358035,0.0002250393870534,2.0,True,1.0,8.000:8.000|40.861:16.086|44.192:21.857|49.398:12.489|55.152:15.030|70.347:27.483|59.201:36.322|50.975:32.039|46.220:32.762|48.752:42.738|54.007:47.767|63.655:46.111|67.971:54.402|65.416:55.778|62.642:60.677|55.211:61.556|56.167:64.795|61.639:71.385|72.940:56.620|81.939:50.928|79.813:47.804|89.475:53.811|89.896:67.854|88.223:11.511|32.957:48.693|34.495:54.600|28.590:64.467|27.783:69.486|19.506:64.939|17.631:74.994|8.000:8.000,0-12-18-20-22-1-19-3-9-24-32-27-29-30-13-2-11-16-17-6-21-10-7-31-14-23-26-28-25-5-0,0.0020369251724332
101,calm,sparse,ValuePerDistance,32,27,0.84375,0.8872180451127819,0.0,False,59.0,66.5,1374.9307676575863,1369.589662314958,-174.93076765758622,-254.93076765758624,True,158.5872526664537,False,True,0.0085155992005904,0.0003050633653745,2.0,True,1.0,8.000:8.000|50.975:32.039|46.220:32.762|48.752:42.738|59.201:36.322|70.347:27.483|79.813:47.804|81.939:50.928|89.475:53.811|89.896:67.854|72.940:56.620|65.416:55.778|62.642:60.677|56.167:64.795|55.211:61.556|61.639:71.385|17.631:74.994|19.506:64.939|27.783:69.486|28.590:64.467|34.495:54.600|32.957:48.693|21.788:43.993|16.123:52.032|18.940:86.902|54.007:47.767|63.655:46.111|67.971:54.402|8.000:8.000,0-3-9-24-19-1-21-6-10-7-17-30-13-11-2-16-5-25-28-26-23-14-8-4-15-32-27-29-0,0.0016767207998782
101,calm,sparse,WindAwareGreedy,32,21,0.65625,0.7518796992481203,0.0,False,50.0,66.5,1265.2956522036484,1269.6881965914265,-65.29565220364849,-145.2956522036485,True,141.0530502132739,False,True,0.0032954725959957,0.0001497943079593,2.0,True,1.0,8.000:8.000|50.975:32.039|70.347:27.483|79.813:47.804|72.940:56.620|89.475:53.811|81.939:50.928|59.201:36.322|46.220:32.762|40.861:16.086|55.152:15.030|48.752:42.738|62.642:60.677|65.416:55.778|56.167:64.795|17.631:74.994|19.506:64.939|27.783:69.486|18.940:86.902|32.957:48.693|21.788:43.993|16.123:52.032|8.000:8.000,0-3-1-21-17-10-6-19-9-12-22-24-13-30-11-5-25-28-15-14-8-4-0,0.0016197520308196
101,calm,sparse,ReserveOnlyPlanner,32,19,0.59375,0.6616541353383458,0.6616541353383458,True,44.0,66.5,1112.5936279093926,1145.9639069255766,87.40637209060779,7.406372090607789,False,125.43200299686264,True,False,0.0063895034633925,0.0003199395890299,2.0,False,1.0,8.000:8.000|50.975:32.039|70.347:27.483|59.201:36.322|72.940:56.620|79.813:47.804|89.475:53.811|81.939:50.928|62.642:60.677|65.416:55.778|56.167:64.795|61.639:71.385|89.896:67.854|48.752:42.738|46.220:32.762|40.861:16.086|55.152:15.030|44.192:21.857|21.788:43.993|16.123:52.032|8.000:8.000,0-3-1-19-17-21-10-6-13-30-11-16-7-24-9-12-22-18-8-4-0,0.0016318710986524
101,calm,sparse,FairRiskAwareGreedy,32,17,0.53125,0.6165413533834586,0.6165413533834586,True,41.0,66.5,1085.8408145058777,1107.7075646414355,114.15918549412196,34.15918549412196,False,125.17155327893184,True,False,0.0055486108813843,0.0003087783180888,2.0,False,1.0,8.000:8.000|50.975:32.039|70.347:27.483|79.813:47.804|72.940:56.620|89.475:53.811|81.939:50.928|59.201:36.322|17.631:74.994|19.506:64.939|18.940:86.902|62.642:60.677|48.752:42.738|46.220:32.762|40.861:16.086|55.152:15.030|44.192:21.857|49.398:12.489|8.000:8.000,0-3-1-21-17-10-6-19-5-25-15-13-24-9-12-22-18-20-0,0.0028537730686366
101,calm,sparse,FairALNSPlanner,32,30,0.9375,0.962406015037594,0.962406015037594,True,64.0,66.5,1063.9171123611056,1152.1804569992148,136.08288763889453,56.08288763889453,False,141.32698315869493,True,False,0.0067921098467476,0.0002196251986598,2.0,False,1.0,8.000:8.000|21.788:43.993|16.123:52.032|19.506:64.939|17.631:74.994|18.940:86.902|27.783:69.486|28.590:64.467|34.495:54.600|32.957:48.693|48.752:42.738|54.007:47.767|55.211:61.556|56.167:64.795|61.639:71.385|62.642:60.677|65.416:55.778|67.971:54.402|72.940:56.620|89.896:67.854|89.475:53.811|81.939:50.928|79.813:47.804|70.347:27.483|59.201:36.322|50.975:32.039|46.220:32.762|44.192:21.857|49.398:12.489|55.152:15.030|40.861:16.086|8.000:8.000,0-8-4-25-5-15-28-26-23-14-24-32-2-11-16-13-30-29-17-7-10-6-21-1-19-3-9-18-20-22-12-0,17.956542341038585
101,calm,sparse,RAWA-RHP,32,29,0.90625,0.9398496240601504,0.9398496240601504,True,62.5,66.5,1040.9717952528256,1123.6079949707923,159.02820474717453,79.02820474717453,False,137.81811841360957,True,False,0.0080742019353141,0.0002699184768716,2.0,False,1.0,8.000:8.000|21.788:43.993|16.123:52.032|19.506:64.939|17.631:74.994|18.940:86.902|27.783:69.486|28.590:64.467|32.957:48.693|34.495:54.600|55.211:61.556|56.167:64.795|61.639:71.385|62.642:60.677|65.416:55.778|67.971:54.402|72.940:56.620|89.896:67.854|89.475:53.811|81.939:50.928|79.813:47.804|70.347:27.483|59.201:36.322|63.655:46.111|54.007:47.767|48.752:42.738|50.975:32.039|46.220:32.762|44.192:21.857|40.861:16.086|8.000:8.000,0-8-4-25-5-15-28-26-14-23-2-11-16-13-30-29-17-7-10-6-21-1-19-27-32-24-3-9-18-12-0,44.43208149098791
100,calm,sparse,NearestNeighbor,32,31,0.96875,0.9758064516129032,0.0,False,60.5,62.0,1274.5816976521508,1273.4137297903887,-74.5816976521509,-154.5816976521509,True,155.62553897097268,False,True,0.0191023565166476,0.0006017610098175,2.0,True,1.0,8.000:8.000|28.073:38.750|30.759:48.562|30.982:50.963|29.829:53.727|35.069:55.153|35.475:49.822|40.718:44.472|39.304:57.812|38.718:61.917|51.325:59.123|53.560:61.706|54.163:65.868|57.356:69.921|59.955:72.408|61.903:70.345|65.757:80.209|77.549:85.608|86.003:94.637|91.226:84.776|43.302:79.886|36.012:81.926|36.811:75.409|32.511:73.018|19.963:66.477|23.054:63.143|21.155:59.099|27.910:88.121|53.814:48.600|56.795:37.637|67.741:31.142|55.141:15.782|8.000:8.000,0-12-14-1-19-27-16-28-13-11-5-4-21-23-9-6-20-2-7-8-32-29-31-10-30-22-18-25-24-17-26-3-0,0.0022130999714136
100,calm,sparse,ValuePerDistance,32,29,0.90625,0.935483870967742,0.0,False,58.0,62.0,1413.3603101855515,1409.3587130221392,-213.36031018555184,-293.36031018555184,True,165.04660817246258,False,True,0.0186819479137851,0.0006273048089706,2.0,True,1.0,8.000:8.000|28.073:38.750|30.759:48.562|30.982:50.963|29.829:53.727|39.304:57.812|38.718:61.917|51.325:59.123|53.560:61.706|54.163:65.868|61.903:70.345|59.955:72.408|65.757:80.209|43.302:79.886|32.511:73.018|36.811:75.409|36.012:81.926|27.910:88.121|19.963:66.477|23.054:63.143|21.155:59.099|35.069:55.153|35.475:49.822|40.718:44.472|56.795:37.637|53.814:48.600|67.741:31.142|55.141:15.782|48.358:24.015|91.226:84.776|8.000:8.000,0-12-14-1-19-13-11-5-4-21-6-9-20-32-10-31-29-25-30-22-18-27-16-28-17-24-26-3-15-8-0,0.0016931379213929
